ev_tipi,oda_sayisi,buyukluk,bina_yasi,kat,il,semt,fiyat
Daire,1 + 1,120.0,0.0,7. Kat,Bursa,Nilüfer,14000.0
Daire,5 + 1,344.0,2.0,14. Kat,Bursa,Osmangazi,27000.0
Daire,4 + 1,191.0,5.0,17. Kat,Bursa,Osmangazi,15100.0
Daire,2 + 1,110.0,22.0,3. Kat,Bursa,Gemlik,3750.0
Daire,2 + 1,110.0,20.0,4. Kat,Bursa,Mudanya,12000.0
Villa,3 + 1,250.0,20.0,,Bursa,Mudanya,30000.0
Residence,1 + 1,85.0,0.0,7. Kat,Bursa,Nilüfer,13500.0
Daire,1 + 1,52.0,0.0,3. Kat,Bursa,Nilüfer,8000.0
Daire,2 + 1,132.0,0.0,10. Kat,Bursa,Nilüfer,12000.0
Daire,2 + 1,95.0,30.0,Zemin,Bursa,Osmangazi,7500.0
Daire,1 + 1,85.0,20.0,4. Kat,Bursa,Gemlik,5000.0
Daire,4 + 1,261.0,1.0,4. Kat,Bursa,Osmangazi,17500.0
Daire,3 + 1,180.0,5.0,1. Kat,Bursa,Osmangazi,9600.0
Daire,2 + 1,85.0,30.0,3. Kat,Bursa,Mudanya,7000.0
Daire,3 + 1,150.0,20.0,5. Kat,Bursa,Mudanya,10000.0
Bina,16 + 4,420.0,25.0,,Bursa,Osmangazi,150000.0
Daire,2 + 1,178.0,5.0,12. Kat,Bursa,Osmangazi,12600.0
Daire,2 + 1,85.0,35.0,Zemin,Bursa,Osmangazi,4000.0
Daire,3 + 1,95.0,30.0,En Üst Kat,Bursa,Osmangazi,6500.0
Villa,3 + 1,250.0,25.0,,Bursa,Gemlik,120000.0
Daire,3 + 1,140.0,28.0,3. Kat,Bursa,Nilüfer,16000.0
Daire,4 + 1,180.0,12.0,1. Kat,Bursa,Gemlik,7500.0
Daire,2 + 1,65.0,5.0,3. Kat,Bursa,Nilüfer,5000.0
Daire,2 + 1,85.0,30.0,4. Kat,Bursa,Mustafakemalpaşa,1750.0
Daire,2 + 1,60.0,0.0,3. Kat,Bursa,Nilüfer,5250.0
Daire,1 + 1,98.0,5.0,7. Kat,Bursa,Nilüfer,14000.0
Daire,3 + 1,115.0,11.0,4. Kat,Bursa,Nilüfer,6250.0
Daire,1 + 1,55.0,0.0,2. Kat,Bursa,Nilüfer,8000.0
Daire,3 + 1,145.0,5.0,3. Kat,Bursa,Nilüfer,7000.0
Daire,2 + 1,110.0,0.0,2. Kat,Bursa,Gemlik,6500.0
Daire,2 + 1,120.0,35.0,1. Kat,Bursa,Mudanya,15000.0
Daire,3 + 1,135.0,3.0,5. Kat,Bursa,Mudanya,10000.0
Daire,3 + 1,130.0,16.0,3. Kat,Bursa,Gemlik,6000.0
Daire,1 + 1,76.0,0.0,19. Kat,Bursa,Nilüfer,10000.0
Daire,2 + 1,75.0,0.0,3. Kat,Bursa,Nilüfer,7500.0
Daire,2 + 1,90.0,21.0,4. Kat,Bursa,Nilüfer,4750.0
Daire,Stüdyo,30.0,5.0,3. Kat,Bursa,Nilüfer,3000.0
Daire,3 + 1,135.0,5.0,Bahçe Katı,Bursa,Mudanya,8050.0
Daire,2 + 1,80.0,20.0,1. Kat,Bursa,Gemlik,20000.0
Daire,2 + 1,90.0,25.0,Bahçe Katı,Bursa,Orhangazi,6000.0
Daire,3 + 1,120.0,12.0,Kot 1,Bursa,Nilüfer,7500.0
Daire,1 + 1,83.0,5.0,11. Kat,Bursa,Nilüfer,9500.0
Daire,3 + 1,145.0,0.0,2. Kat,Bursa,Mudanya,12000.0
Daire,2 + 1,75.0,21.0,Kot 1,Bursa,Nilüfer,5000.0
Daire,3 + 1,229.0,5.0,20. Kat,Bursa,Osmangazi,15100.0
Daire,1 + 1,400.0,21.0,3. Kat,Bursa,Yıldırım,25000.0
Daire,2 + 1,121.0,2.0,17. Kat,Bursa,Nilüfer,13000.0
Daire,2 + 1,85.0,31.0,5. Kat,Bursa,Osmangazi,5000.0
Daire,2 + 1,115.0,31.0,1. Kat,Bursa,Osmangazi,5000.0
Daire,3 + 1,145.0,3.0,Giriş Katı,Bursa,Mudanya,10000.0
Daire,1 + 1,113.0,0.0,4. Kat,Bursa,Nilüfer,7000.0
Daire,2 + 1,85.0,31.0,5. Kat,Bursa,Osmangazi,5000.0
Daire,3 + 1,165.0,25.0,4. Kat,Bursa,Osmangazi,10000.0
Daire,2 + 1,120.0,12.0,4. Kat,Bursa,Nilüfer,8000.0
Daire,3 + 1,120.0,31.0,Giriş Katı,Bursa,Nilüfer,8000.0
Daire,1 + 1,110.0,0.0,9. Kat,Bursa,Nilüfer,13000.0
Daire,3 + 1,115.0,31.0,4. Kat,Bursa,Osmangazi,6000.0
Daire,2 + 1,130.0,5.0,Ara Kat,Bursa,Osmangazi,25000.0
Daire,3 + 1,110.0,6.0,4. Kat,Bursa,Mudanya,10000.0
Daire,2 + 1,85.0,30.0,Bahçe Katı,Bursa,Osmangazi,6500.0
Daire,1 + 1,60.0,4.0,2. Kat,Bursa,Nilüfer,5000.0
Daire,1 + 1,110.0,0.0,10. Kat,Bursa,Nilüfer,15000.0
Daire,2 + 1,105.0,31.0,4. Kat,Bursa,Osmangazi,5000.0
Daire,4 + 1,262.0,1.0,4. Kat,Bursa,Osmangazi,15000.0
Daire,1 + 1,85.0,3.0,Giriş Katı,Bursa,Mudanya,7000.0
Daire,1 + 1,120.0,0.0,7. Kat,Bursa,Nilüfer,13000.0
Daire,3 + 1,160.0,19.0,Ara Kat,Bursa,Osmangazi,12000.0
Daire,2 + 1,118.0,5.0,12. Kat,Bursa,Osmangazi,10250.0
Daire,2 + 1,140.0,35.0,3. Kat,Bursa,İnegöl,8000.0
Daire,2 + 1,85.0,20.0,Giriş Katı,Bursa,Gemlik,950000.0
Daire,2 + 1,129.0,11.0,15. Kat,Bursa,Osmangazi,12500.0
Daire,3 + 1,165.0,3.0,4. Kat,Bursa,Nilüfer,8000.0
Daire,3 + 1,130.0,16.0,Ara Kat,Bursa,Gürsu,6500.0
Daire,3 + 1,105.0,20.0,2. Kat,Bursa,Osmangazi,8000.0
Daire,2 + 1,75.0,15.0,1. Kat,Bursa,Nilüfer,5000.0
Daire,Stüdyo,34.0,16.0,2. Kat,Bursa,Osmangazi,3000.0
Daire,1 + 1,78.0,5.0,20. Kat,Bursa,Osmangazi,8500.0
Daire,3 + 1,130.0,5.0,Bahçe Katı,Bursa,Mudanya,27500.0
Daire,5 + 2,300.0,0.0,5. Kat,Bursa,Gemlik,15000.0
Daire,1 + 1,60.0,30.0,1. Kat,Bursa,Mudanya,6000.0
Daire,2 + 1,139.0,0.0,3. Kat,Bursa,Nilüfer,14750.0
Daire,3 + 1,150.0,20.0,2. Kat,Bursa,Gemlik,6000.0
Daire,2 + 1,120.0,12.0,En Üst Kat,Bursa,Osmangazi,6000.0
Daire,1 + 1,79.0,2.0,17. Kat,Bursa,Nilüfer,8500.0
Daire,4 + 1,170.0,10.0,7. Kat,Bursa,Gemlik,9000.0
Daire,2 + 1,60.0,2.0,2. Kat,Bursa,Nilüfer,6000.0
Daire,3 + 1,160.0,16.0,4. Kat,Bursa,Osmangazi,12000.0
Daire,2 + 1,100.0,20.0,1. Kat,Bursa,Osmangazi,6000.0
Daire,2 + 1,120.0,0.0,2. Kat,Bursa,Osmangazi,19000.0
Müstakil Ev,3 + 1,115.0,5.0,,Bursa,İznik,6000.0
Daire,3 + 1,150.0,5.0,2. Kat,Bursa,Mudanya,12000.0
Daire,2 + 1,65.0,7.0,Giriş Katı,Bursa,Gemlik,5000.0
Daire,3 + 1,140.0,8.0,6. Kat,Bursa,Gemlik,8000.0
Daire,3 + 1,150.0,26.0,3. Kat,Bursa,Osmangazi,12000.0
Daire,3 + 1,175.0,0.0,12. Kat,Bursa,Nilüfer,15000.0
Daire,6 + 1,300.0,15.0,En Üst Kat,Bursa,Mudanya,11500.0
Daire,1 + 1,98.0,0.0,10. Kat,Bursa,Nilüfer,13000.0
Daire,3 + 1,125.0,15.0,4. Kat,Bursa,Orhangazi,5000.0
Daire,3 + 1,135.0,0.0,2. Kat,Bursa,Nilüfer,8200.0
Daire,3 + 1,140.0,30.0,Yüksek Giriş,Bursa,Gemlik,5000.0
Daire,3 + 1,160.0,31.0,2. Kat,Bursa,Osmangazi,8500.0
Daire,1 + 1,70.0,2.0,4. Kat,Bursa,Nilüfer,8000.0
Müstakil Ev,1 + 1,85.0,30.0,,Bursa,Osmangazi,5000.0
Daire,2 + 1,85.0,35.0,6. Kat,Bursa,Osmangazi,6750.0
Daire,2 + 1,100.0,1.0,Zemin,Bursa,Nilüfer,7500.0
Daire,Stüdyo,33.0,19.0,3. Kat,Bursa,Yıldırım,3500.0
Müstakil Ev,3 + 1,90.0,25.0,,Bursa,Mudanya,10000.0
Daire,4 + 1,200.0,26.0,3. Kat,Istanbul,Sarıyer,26000.0
Residence,3 + 1,221.0,0.0,19. Kat,Istanbul,Beşiktaş,90000.0
Residence,1 + 1,198.0,2.0,6. Kat,Istanbul,Şişli,56000.0
Yalı Dairesi,4 + 1,200.0,30.0,6. Kat,Istanbul,Sarıyer,150000.0
Residence,5 + 1,346.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,200000.0
Daire,2 + 1,120.0,14.0,21 ve üzeri,Istanbul,Esenyurt,12000.0
Residence,1 + 1,88.0,7.0,1. Kat,Istanbul,Beşiktaş,50000.0
Residence,1 + 1,60.0,4.0,6. Kat,Istanbul,Kağıthane,23000.0
Residence,3 + 1,128.0,5.0,21 ve üzeri,Istanbul,Sarıyer,42000.0
Residence,3 + 1,360.0,10.0,21 ve üzeri,Istanbul,Beşiktaş,120000.0
Daire,1 + 1,145.0,5.0,Ara Kat,Istanbul,Beşiktaş,65000.0
Residence,3 + 1,221.0,0.0,15. Kat,Istanbul,Beşiktaş,85500.0
Residence,2 + 1,169.0,10.0,10. Kat,Istanbul,Beşiktaş,120000.0
Residence,3 + 1,221.0,0.0,8. Kat,Istanbul,Beşiktaş,93500.0
Residence,4 + 1,349.0,0.0,18. Kat,Istanbul,Beşiktaş,145000.0
Residence,3 + 1,128.0,6.0,21 ve üzeri,Istanbul,Sarıyer,43000.0
Daire,1 + 1,50.0,5.0,Giriş Katı,Istanbul,Şişli,8500.0
Daire,2 + 1,80.0,0.0,Ara Kat,Istanbul,Beylikdüzü,10000.0
Daire,2 + 1,90.0,30.0,3. Kat,Istanbul,Kartal,10000.0
Daire,2 + 1,85.0,9.0,3. Kat,Istanbul,Eyüpsultan,8000.0
Residence,1 + 1,63.0,2.0,8. Kat,Istanbul,Kağıthane,19500.0
Daire,3 + 1,150.0,30.0,4. Kat,Istanbul,Avcılar,9000.0
Daire,2 + 1,105.0,7.0,11. Kat,Istanbul,Avcılar,12000.0
Daire,1 + 1,50.0,45.0,Bodrum,Istanbul,Bahçelievler,6000.0
Daire,1 + 1,118.0,0.0,Bahçe Katı,Istanbul,Esenyurt,6500.0
Daire,3 + 1,105.0,38.0,3. Kat,Istanbul,Bakırköy,12500.0
Daire,3 + 1,170.0,10.0,3. Kat,Istanbul,Esenyurt,10000.0
Daire,1 + 1,75.0,8.0,Yüksek Giriş,Istanbul,Beylikdüzü,8000.0
Daire,3 + 1,130.0,30.0,12. Kat,Istanbul,Zeytinburnu,12000.0
Daire,1 + 1,120.0,2.0,Yüksek Giriş,Istanbul,Zeytinburnu,99.0
Residence,1 + 1,128.0,7.0,8. Kat,Istanbul,Beşiktaş,50000.0
Daire,2 + 1,100.0,30.0,5. Kat,Istanbul,Avcılar,8000.0
Daire,2 + 1,85.0,30.0,Giriş Katı,Istanbul,Avcılar,6500.0
Villa,4 + 1,500.0,15.0,,Istanbul,Büyükçekmece,65000.0
Daire,1 + 1,77.0,5.0,9. Kat,Istanbul,Başakşehir,8500.0
Residence,2 + 1,250.0,10.0,10. Kat,Istanbul,Beşiktaş,85000.0
Daire,3 + 1,170.0,0.0,13. Kat,Istanbul,Esenyurt,13000.0
Müstakil Ev,2 + 1,180.0,31.0,,Istanbul,Sarıyer,25000.0
Daire,3 + 1,120.0,40.0,En Üst Kat,Istanbul,Fatih,10000.0
Yalı Dairesi,2 + 1,190.0,30.0,Kot 3,Istanbul,Sarıyer,250000.0
Daire,1 + 1,41.0,3.0,8. Kat,Istanbul,Kartal,10500.0
Daire,Stüdyo,41.0,4.0,8. Kat,Istanbul,Kartal,10500.0
Daire,2 + 1,70.0,10.0,2. Kat,Istanbul,Şişli,13000.0
Daire,3 + 1,185.0,45.0,5. Kat,Istanbul,Şişli,34000.0
Daire,1 + 1,70.0,35.0,6. Kat,Istanbul,Şişli,10000.0
Daire,3 + 1,149.0,11.0,3. Kat,Istanbul,Başakşehir,17000.0
Daire,1 + 1,60.0,35.0,Çatı Katı,Istanbul,Beşiktaş,6500.0
Daire,1 + 1,87.0,0.0,Zemin,Istanbul,Kağıthane,16500.0
Daire,1 + 1,85.0,0.0,Zemin,Istanbul,Kağıthane,18500.0
Daire,2 + 1,95.0,0.0,5. Kat,Istanbul,Kağıthane,20500.0
Daire,2 + 1,85.0,0.0,7. Kat,Istanbul,Kağıthane,21500.0
Daire,1 + 1,78.0,0.0,Zemin,Istanbul,Kağıthane,17000.0
Daire,3 + 1,150.0,16.0,3. Kat,Istanbul,Şişli,25000.0
Daire,2 + 1,110.0,10.0,3. Kat,Istanbul,Kağıthane,13500.0
Müstakil Ev,3 + 1,150.0,30.0,,Istanbul,Beykoz,73000.0
Daire,2 + 1,100.0,34.0,4. Kat,Istanbul,Bakırköy,11500.0
Daire,1 + 1,80.0,0.0,6. Kat,Istanbul,Esenyurt,10000.0
Daire,2 + 1,90.0,30.0,Ara Kat,Istanbul,Fatih,15000.0
Daire,2 + 1,70.0,40.0,Ara Kat,Istanbul,Beşiktaş,17500.0
Daire,Stüdyo,40.0,7.0,Ara Kat,Istanbul,Avcılar,5000.0
Daire,1 + 1,67.0,5.0,3. Kat,Istanbul,Pendik,9000.0
Villa,5 + 2,550.0,15.0,,Istanbul,Sarıyer,120000.0
Daire,2 + 1,75.0,10.0,9. Kat,Istanbul,Maltepe,17000.0
Daire,3 + 1,190.0,30.0,2. Kat,Istanbul,Beşiktaş,25000.0
Daire,3 + 1,130.0,16.0,3. Kat,Istanbul,Pendik,12000.0
Daire,2 + 1,85.0,10.0,4. Kat,Istanbul,Şişli,9000.0
Daire,3 + 1,235.0,11.0,Bahçe Katı,Istanbul,Sarıyer,60000.0
Daire,2 + 1,80.0,0.0,2. Kat,Istanbul,Maltepe,17000.0
Daire,2 + 1,115.0,16.0,3. Kat,Istanbul,Fatih,9200.0
Daire,1 + 1,85.0,3.0,4. Kat,Istanbul,Pendik,13450.0
Daire,2 + 1,100.0,4.0,4. Kat,Istanbul,Kartal,12000.0
Villa,4 + 1,330.0,12.0,,Istanbul,Sarıyer,80000.0
Daire,Stüdyo,40.0,10.0,3. Kat,Istanbul,Tuzla,5800.0
Daire,2 + 1,85.0,20.0,3. Kat,Istanbul,Şişli,8000.0
Daire,2 + 1,110.0,5.0,3. Kat,Istanbul,Pendik,10000.0
Daire,2 + 2,140.0,8.0,3. Kat,Istanbul,Ataşehir,14500.0
Villa,4 + 2,388.0,11.0,,Istanbul,Sarıyer,80000.0
Daire,3 + 1,120.0,0.0,4. Kat,Istanbul,Tuzla,17000.0
Daire,3 + 1,110.0,4.0,4. Kat,Istanbul,Ümraniye,20000.0
Villa,5 + 2,985.0,24.0,,Istanbul,Sarıyer,150000.0
Daire,2 + 1,144.0,0.0,14. Kat,Istanbul,Maltepe,24000.0
Villa,5 + 2,350.0,25.0,,Istanbul,Sarıyer,85000.0
Daire,3 + 1,150.0,16.0,2. Kat,Istanbul,Sarıyer,27500.0
Daire,2 + 1,95.0,16.0,1. Kat,Istanbul,Avcılar,11750.0
Daire,3 + 1,135.0,31.0,8. Kat,Istanbul,Şişli,32000.0
Daire,2 + 1,95.0,43.0,2. Kat,Istanbul,Bakırköy,11000.0
Residence,3 + 1,280.0,5.0,11. Kat,Istanbul,Kağıthane,115000.0
Daire,2 + 1,115.0,1.0,2. Kat,Istanbul,Beylikdüzü,13000.0
Residence,2 + 1,132.0,5.0,14. Kat,Istanbul,Sarıyer,47950.0
Daire,1 + 1,83.0,2.0,7. Kat,Istanbul,Bağcılar,13000.0
Daire,3 + 1,120.0,24.0,5. Kat,Istanbul,Bahçelievler,7000.0
Daire,3 + 1,110.0,12.0,1. Kat,Istanbul,Beşiktaş,30000.0
Daire,2 + 1,130.0,28.0,5. Kat,Istanbul,Zeytinburnu,10000.0
Daire,2 + 1,85.0,35.0,Bahçe Katı,Istanbul,Avcılar,7500.0
Daire,2 + 1,135.0,25.0,3. Kat,Istanbul,Ataşehir,10500.0
Daire,2 + 1,125.0,39.0,5. Kat,Istanbul,Kadıköy,15000.0
Daire,3 + 1,160.0,4.0,Ara Kat,Istanbul,Kağıthane,32000.0
Daire,3 + 1,130.0,7.0,9. Kat,Istanbul,Kadıköy,37500.0
Daire,2 + 1,80.0,43.0,1. Kat,Istanbul,Fatih,8000.0
Daire,3 + 1,190.0,5.0,Ara Kat,Istanbul,Sarıyer,45000.0
Daire,2 + 1,90.0,10.0,2. Kat,Istanbul,Ümraniye,11000.0
Daire,5 + 2,230.0,5.0,11. Kat,Istanbul,Kadıköy,80000.0
Daire,1 + 1,75.0,16.0,Bahçe Katı,Istanbul,Bahçelievler,6250.0
Daire,2 + 1,250.0,32.0,2. Kat,Istanbul,Sarıyer,15000.0
Residence,1 + 1,120.0,0.0,6. Kat,Istanbul,Şişli,47000.0
Daire,3 + 1,125.0,4.0,9. Kat,Istanbul,Kadıköy,36000.0
Residence,3 + 1,220.0,2.0,14. Kat,Istanbul,Zeytinburnu,125000.0
Müstakil Ev,3 + 1,250.0,30.0,,Istanbul,Beykoz,25000.0
Daire,3 + 1,120.0,27.0,3. Kat,Istanbul,Bakırköy,20000.0
Daire,2 + 1,115.0,24.0,Ara Kat,Istanbul,Sarıyer,15000.0
Daire,2 + 1,95.0,22.0,4. Kat,Istanbul,Şişli,9000.0
Daire,3 + 1,140.0,0.0,4. Kat,Istanbul,Kadıköy,28750.0
Daire,3 + 1,230.0,10.0,Villa Katı,Istanbul,Sarıyer,75000.0
Villa,5 + 2,330.0,15.0,,Istanbul,Büyükçekmece,22000.0
Daire,3 + 1,190.0,0.0,5. Kat,Istanbul,Üsküdar,40000.0
Daire,Stüdyo,25.0,5.0,3. Kat,Istanbul,Beykoz,5000.0
Daire,1 + 1,75.0,0.0,2. Kat,Istanbul,Beşiktaş,22000.0
Daire,2 + 1,120.0,5.0,Kot 1,Istanbul,Esenyurt,10000.0
Daire,1 + 1,70.0,1.0,2. Kat,Istanbul,Kadıköy,16000.0
Daire,2 + 1,110.0,1.0,1. Kat,Istanbul,Maltepe,30000.0
Daire,2 + 1,150.0,30.0,4. Kat,Istanbul,Beşiktaş,32000.0
Residence,1 + 1,135.0,3.0,21 ve üzeri,Istanbul,Şişli,86000.0
Daire,3 + 1,120.0,28.0,5. Kat,Istanbul,Bahçelievler,15500.0
Daire,3 + 1,108.0,23.0,1. Kat,Istanbul,Şişli,27990.0
Daire,2 + 1,120.0,35.0,3. Kat,Istanbul,Beşiktaş,28000.0
Daire,3 + 1,135.0,30.0,5. Kat,Istanbul,Bahçelievler,15500.0
Daire,2 + 1,110.0,31.0,3. Kat,Istanbul,Şişli,17000.0
Villa,5 + 2,500.0,11.0,,Istanbul,Sarıyer,55000.0
Daire,2 + 1,90.0,26.0,Giriş Katı,Istanbul,Beşiktaş,15000.0
Daire,2 + 1,115.0,33.0,3. Kat,Istanbul,Bahçelievler,10000.0
Daire,3 + 1,130.0,25.0,Yüksek Giriş,Istanbul,Kağıthane,11500.0
Daire,4 + 1,175.0,25.0,3. Kat,Istanbul,Maltepe,22000.0
Daire,2 + 1,95.0,8.0,3. Kat,Istanbul,Tuzla,8750.0
Daire,3 + 2,160.0,30.0,3. Kat,Istanbul,Sarıyer,20000.0
Residence,1 + 1,88.0,2.0,17. Kat,Istanbul,Esenyurt,9000.0
Daire,2 + 1,116.0,0.0,2. Kat,Istanbul,Zeytinburnu,18500.0
Residence,4 + 1,250.0,15.0,Ara Kat,Istanbul,Eyüpsultan,60000.0
Residence,3 + 1,120.0,2.0,9. Kat,Istanbul,Zeytinburnu,30000.0
Daire,3 + 1,120.0,35.0,Bahçe Katı,Istanbul,Adalar,195000.0
Daire,Stüdyo,50.0,7.0,1. Kat,Istanbul,Şişli,13800.0
Daire,2 + 1,70.0,60.0,3. Kat,Istanbul,Şişli,12500.0
Daire,2 + 1,100.0,6.0,Ara Kat,Istanbul,Esenyurt,6500.0
Daire,2 + 1,90.0,29.0,1. Kat,Istanbul,Zeytinburnu,8500.0
Daire,3 + 1,120.0,21.0,6. Kat,Istanbul,Kağıthane,16800.0
Daire,3 + 1,130.0,30.0,4. Kat,Istanbul,Kadıköy,45000.0
Daire,1 + 1,70.0,0.0,7. Kat,Istanbul,Kağıthane,10750.0
Daire,2 + 1,160.0,2.0,Giriş Katı,Istanbul,Sarıyer,59950.0
Daire,4 + 2,280.0,4.0,4. Kat,Istanbul,Beylikdüzü,23000.0
Daire,1 + 1,95.0,16.0,3. Kat,Istanbul,Avcılar,9750.0
Daire,Stüdyo,50.0,35.0,1. Kat,Istanbul,Fatih,7500.0
Daire,3 + 1,110.0,12.0,1. Kat,Istanbul,Beşiktaş,33000.0
Daire,1 + 1,60.0,29.0,3. Kat,Istanbul,Zeytinburnu,8000.0
Daire,2 + 1,127.0,10.0,4. Kat,Istanbul,Kartal,20000.0
Daire,2 + 1,110.0,33.0,Yüksek Giriş,Istanbul,Maltepe,8750.0
Daire,3 + 1,184.0,10.0,Ara Kat,Istanbul,Sarıyer,60000.0
Villa,5 + 2,380.0,9.0,,Istanbul,Sarıyer,140000.0
Daire,3 + 1,140.0,23.0,3. Kat,Istanbul,Ataşehir,19000.0
Daire,Stüdyo,25.0,3.0,5. Kat,Istanbul,Beykoz,6000.0
Residence,1 + 1,141.0,7.0,1. Kat,Istanbul,Beşiktaş,59500.0
Daire,2 + 1,110.0,75.0,2. Kat,Istanbul,Beyoğlu,22500.0
Daire,1 + 1,66.0,0.0,7. Kat,Istanbul,Maltepe,20990.0
Müstakil Ev,4 + 1,200.0,30.0,,Istanbul,Büyükçekmece,25000.0
Daire,2 + 1,85.0,25.0,Giriş Katı,Istanbul,Kağıthane,12950.0
Daire,2 + 1,88.0,0.0,2. Kat,Istanbul,Eyüpsultan,16000.0
Daire,3 + 1,130.0,0.0,Kot 2,Istanbul,Gaziosmanpaşa,11500.0
Daire,3 + 1,145.0,25.0,1. Kat,Istanbul,Maltepe,11500.0
Daire,2 + 1,100.0,7.0,Bahçe Katı,Istanbul,Bahçelievler,8000.0
Daire,3 + 1,115.0,40.0,4. Kat,Istanbul,Şişli,30000.0
Villa,4 + 2,340.0,25.0,,Istanbul,Sarıyer,70000.0
Daire,2 + 1,100.0,12.0,2. Kat,Istanbul,Kadıköy,30000.0
Villa,6 + 2,700.0,15.0,,Istanbul,Beykoz,345000.0
Yalı Dairesi,5 + 1,457.0,0.0,Villa Katı,Istanbul,Üsküdar,450000.0
Daire,1 + 1,50.0,3.0,13. Kat,Istanbul,Bağcılar,10000.0
Villa,6 + 1,500.0,16.0,Bahçe Katı,Istanbul,Beykoz,250000.0
Daire,3 + 1,160.0,0.0,14. Kat,Istanbul,Beylikdüzü,21000.0
Daire,1 + 1,65.0,5.0,Ara Kat,Istanbul,Esenyurt,5500.0
Daire,6 + 1,500.0,30.0,Villa Katı,Istanbul,Beşiktaş,100000.0
Residence,1 + 1,85.0,10.0,9. Kat,Istanbul,Sarıyer,29500.0
Daire,2 + 1,140.0,45.0,1. Kat,Istanbul,Beşiktaş,35000.0
Daire,4 + 1,255.0,10.0,10. Kat,Istanbul,Sarıyer,56000.0
Daire,2 + 1,95.0,10.0,Ara Kat,Istanbul,Ümraniye,13500.0
Daire,2 + 1,90.0,25.0,3. Kat,Istanbul,Sultangazi,7000.0
Daire,2 + 1,85.0,35.0,2. Kat,Istanbul,Fatih,10000.0
Daire,2 + 1,95.0,4.0,1. Kat,Istanbul,Sarıyer,25000.0
Daire,1 + 1,60.0,5.0,Kot 1,Istanbul,Şişli,6900.0
Daire,3 + 1,130.0,25.0,2. Kat,Istanbul,Kağıthane,13000.0
Daire,2 + 1,110.0,12.0,4. Kat,Istanbul,Esenyurt,8500.0
Daire,2 + 1,110.0,29.0,4. Kat,Istanbul,Beşiktaş,15000.0
Daire,1 + 1,75.0,2.0,10. Kat,Istanbul,Kağıthane,20000.0
Daire,2 + 1,90.0,30.0,2. Kat,Istanbul,Şişli,15000.0
Daire,3 + 1,90.0,29.0,Bahçe Katı,Istanbul,Adalar,130000.0
Daire,1 + 1,75.0,4.0,10. Kat,Istanbul,Kağıthane,18500.0
Daire,1 + 1,90.0,6.0,4. Kat,Istanbul,Esenyurt,7000.0
Daire,4 + 1,225.0,25.0,4. Kat,Istanbul,Beşiktaş,55000.0
Residence,1 + 1,115.0,2.0,1. Kat,Istanbul,Şişli,45000.0
Daire,4 + 2,280.0,5.0,5. Kat,Istanbul,Büyükçekmece,35000.0
Residence,1 + 1,108.0,5.0,18. Kat,Istanbul,Şişli,63450.0
Daire,1 + 1,70.0,35.0,Bahçe Katı,Istanbul,Fatih,6500.0
Daire,3 + 1,117.0,10.0,21 ve üzeri,Istanbul,Ataşehir,30000.0
Daire,2 + 1,80.0,25.0,3. Kat,Istanbul,Beyoğlu,22000.0
Daire,2 + 1,88.0,30.0,Zemin,Istanbul,Zeytinburnu,5750.0
Daire,2 + 1,110.0,5.0,14. Kat,Istanbul,Esenyurt,8500.0
Daire,1 + 1,85.0,4.0,10. Kat,Istanbul,Küçükçekmece,12000.0
Daire,1 + 1,80.0,15.0,2. Kat,Istanbul,Kağıthane,11000.0
Daire,2 + 1,144.0,43.0,4. Kat,Istanbul,Beyoğlu,29990.0
Daire,2 + 1,85.0,30.0,Giriş Katı,Istanbul,Kağıthane,12000.0
Villa,3 + 1,222.0,7.0,,Istanbul,Sarıyer,90000.0
Daire,1 + 1,65.0,55.0,Bahçe Katı,Istanbul,Üsküdar,7000.0
Daire,3 + 1,135.0,18.0,Ara Kat,Istanbul,Ümraniye,12500.0
Daire,2 + 1,95.0,30.0,5. Kat,Istanbul,Fatih,16000.0
Daire,1 + 1,100.0,12.0,1. Kat,Istanbul,Eyüpsultan,24000.0
Daire,2 + 1,105.0,12.0,1. Kat,Istanbul,Gaziosmanpaşa,12500000.0
Daire,2 + 1,80.0,30.0,Yüksek Giriş,Istanbul,Bahçelievler,7000.0
Daire,3 + 1,170.0,10.0,Ara Kat,Istanbul,Sarıyer,45000.0
Daire,2 + 1,120.0,30.0,2. Kat,Istanbul,Şişli,15500.0
Residence,Stüdyo,55.0,5.0,2. Kat,Istanbul,Şişli,16000.0
Daire,2 + 1,95.0,30.0,Giriş Katı,Istanbul,Beşiktaş,15000.0
Daire,1 + 1,70.0,21.0,Yüksek Giriş,Istanbul,Beşiktaş,15500.0
Daire,3 + 1,127.0,10.0,12. Kat,Istanbul,Esenyurt,13000.0
Daire,2 + 1,100.0,4.0,8. Kat,Istanbul,Pendik,15250.0
Daire,5 + 1,500.0,5.0,8. Kat,Istanbul,Beşiktaş,400000.0
Daire,2 + 1,100.0,40.0,1. Kat,Istanbul,Kadıköy,15000.0
Daire,1 + 1,75.0,35.0,Bahçe Katı,Istanbul,Fatih,7000.0
Daire,1 + 1,65.0,3.0,4. Kat,Istanbul,Sarıyer,25000.0
Daire,3 + 1,130.0,25.0,1. Kat,Istanbul,Fatih,11500.0
Daire,2 + 1,85.0,30.0,3. Kat,Istanbul,Şişli,18000.0
